127.0.0.1 - - [03/Jul/2016:00:46:51 -0500] "GET / HTTP/1.1" 404 961
0:0:0:0:0:0:0:1 - - [03/Jul/2016:00:59:24 -0500] "GET /GVP/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:00:59:24 -0500] "GET /GVP/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:00:59:24 -0500] "GET /GVP/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:01:04 -0500] "GET /GVP/fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/bootstrap/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/formValidation/formValidation.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/bootstrap/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/jquery-2.2.3.min.js.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/detectMovil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/font-awesome/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/input-bootstrap/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/formValidation/formValidation.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/formValidation/framework/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/fileinput_locale_es.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/fuentes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/form.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/Usuario/query.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 200 3627
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/js/librerias/fileinput.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:05:37 -0500] "GET /GVP/fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/bootstrap/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/bootstrap/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/formValidation/formValidation.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/jquery-2.2.3.min.js.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/detectMovil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/font-awesome/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/formValidation/framework/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/fileinput.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 200 4004
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/Usuario/query.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/input-bootstrap/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/form.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/fileinput_locale_es.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/fuentes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/js/librerias/formValidation/formValidation.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:47 -0500] "GET /GVP/fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:49 -0500] "POST /GVP/Usuario/Registrar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:49 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:49 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:16:53 -0500] "POST /GVP/Usuario/Registrar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:17:13 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:17:13 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/bootstrap/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/formValidation/formValidation.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/bootstrap/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/font-awesome/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/input-bootstrap/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/formValidation/formValidation.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/formValidation/framework/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/jquery-2.2.3.min.js.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/detectMovil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/fileinput.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/librerias/fileinput_locale_es.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/js/Usuario/query.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/fuentes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:47 -0500] "GET /GVP/css/form.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:48 -0500] "GET /GVP/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:48 -0500] "GET /GVP/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/bootstrap/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/formValidation/formValidation.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/bootstrap/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/font-awesome/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/input-bootstrap/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/jquery-2.2.3.min.js.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/detectMovil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/fileinput_locale_es.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/fileinput.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/formValidation/framework/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/Usuario/query.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/librerias/formValidation/formValidation.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/js/Usuario/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/fuentes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/form.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:18:49 -0500] "GET /GVP/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:22:00 -0500] "GET /GVP/Usuario/RegistroUsuario HTTP/1.1" 200 6833
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:22:00 -0500] "GET /GVP/css/bootstrap/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jul/2016:01:22:00 -0500] "GET /GVP/css/bootstrap/bootstrap-theme.min.css HTTP/1.1" 304 -
